#time,	U(Top PMT),	V(Top PMT),	U(Anode),	V(Anode),	U(Gate),	V(Gate),	U(Cathode),	V(Cathode),	U(Bottom PMT),	V(Bottom PMT),
180.0,  980.0,		10.0,		896.,		100,		899,		100,		899,		100,		900,		10
240.0,  980.0,		10.0,		733.,		100,		761,		100,		887,		100,		900,		10
240.0,  980.0,		10.0,		575.,		100,		623,		100,		873,		100,		900,		10
240.0,  980.0,		10.0,		416.,		100,		485,		100,		860,		100,		900,		10
240.0,  980.0,		10.0,		257.,		100,		347,		100,		846,		100,		900,		10
1.0,    980.0,		10.0,		257.,		100,		347,		100,		846,		100,		900,		10
