#time,	U(Top PMT),	V(Top PMT),	U(Anode),	V(Anode),	U(Gate),	V(Gate),	U(Cathode),	V(Cathode),	U(Bottom PMT),	V(Bottom PMT),
0.0,    980.0,		10.0,		1014.,		100,		 758.,		100,		 737.,		100,		900,		10
240.0,  980.0,		10.0,		2284.,		100,		1862.,		100,		 628.,		100,		900,		10
240.0,  980.0,		10.0,		3100.,		100,		2800.,		100,		 686.,		100,		900,		10
240.0,  980.0,		10.0,		3100.,		100,		2800.,		100,		1176.,		100,		900,		10
240.0,  980.0,		10.0,		3100.,		100,		2800.,		100,		1668.,		100,		900,		10
240.0,  980.0,		10.0,		3100.,		100,		2800.,		100,		2000.,		100,		900,		10
1.0,    980.0,		10.0,		3100.,		100,		2800.,		100,		2000.,		100,		900,		10
