#time,	U(Top PMT),	V(Top PMT),	U(Anode),	V(Anode),	U(Gate),	V(Gate),	U(Cathode),	V(Cathode),	U(Bottom PMT),	V(Bottom PMT),
0.0,    900.0,		10.0,		665,        100,        735,        100,        934,        100,		950,		    10
120.0,  900.0,		10.0,		555.0,		100.0,		655,		100,		928.0,		100,		950,		    10
240.0,	900.0,		10.0,       446,		100.0,      575,        100,        922,        100,        950,		    10
360.0,  900.0,		10.0,       335,        100.0,      494,        100.0,      961,        100,        950,		    10
480.0,  900.0,		10.0,       225,        100,        414,        100,        910,        100,        950,		    10
